Week,No StoreID,Stores,Sales Report2,Sales Report,LY,YOY CHANGE%,SOB%,STORE PROFILE,BAY COUNT,Average Bay Sale,AREA
22,1065,Homesavers Bunclody,"€22,038.76","€22,038.76","€17,954.51",22.70%,1.01%,M [MEDIUM] ,232,€94.99, Area 5 
22,1013,Homesavers Carlow Penny Lane,"€41,290.62","€41,290.62","€38,557.64",7.10%,1.89%,M+ [MEDIUM +] ,401,€102.97, Area 5 
22,1009,Homesavers Carlow Tullow Road U3,"€20,142.95","€20,142.95","€15,668.82",28.60%,0.92%,S [SMALL] ,163,€123.58, Area 5 
22,1066,Homesavers Carrick-on-shannon,"€48,029.46","€48,029.46","€32,646.91",47.10%,2.20%,M+ [MEDIUM +] ,373,€128.77, Area 4 
22,1061,Homesavers Charlestown MAYO,"€10,495.99","€10,495.99","€8,503.74",23.40%,0.48%,XS [EXTRA SMALL] ,97,€108.21, Area 4 
22,1023,Homesavers Clane,"€13,368.31","€13,368.31","€10,630.60",25.80%,0.61%,XS [EXTRA SMALL] ,122,€109.58, Area 5 
22,1068,Homesavers Claremorris,"€23,784.99","€23,784.99","€24,038.10",-1.10%,1.09%,M [MEDIUM] ,255,€93.27, Area 7 
22,1017,Homesavers Crumlin,"€32,940.00","€32,940.00","€25,919.35",27.10%,1.51%,S [SMALL] ,157,€209.81, Area 3 
22,1040,Homesavers Diskin Centre Athlone,"€34,351.70","€34,351.70","€24,818.44",38.40%,1.57%,M [MEDIUM] ,322,€106.68, Area 7 
22,1027,Homesavers Dundalk,"€102,674.58","€102,674.58","€64,217.17",59.90%,4.70%,M [MEDIUM] ,322,€318.87, Area 3 
22,1044,Homesavers WestGate Dungarvan,"€21,275.56","€21,275.56","€16,753.02",27.00%,0.97%,M [MEDIUM] ,216,€98.50, Area 8 
22,1048,Homesavers CLONMULLEN Edenderry,"€49,325.12","€49,325.12","€32,896.14",49.90%,2.26%,M [MEDIUM] ,275,€179.36, Area 7 
22,1031,Homesavers BALLYMALEY Ennis,"€105,133.94","€105,133.94","€90,582.03",16.10%,4.81%,L [LARGE] ,536,€196.15, Area 1 
22,1042,Homesavers Rafter Street Enniscorthy,"€24,714.22","€24,714.22","€17,183.93",43.80%,1.13%,S [SMALL] ,130,€190.11, Area 2 
22,1025,Homesavers Kings meadow waterford,"€52,017.10","€52,017.10","€33,859.35",53.60%,2.38%,M+ [MEDIUM +] ,359,€144.89, Area 2 
22,1067,Homesavers Letterkenny Pearse Road,"€39,363.60","€39,363.60","€27,079.13",45.40%,1.80%,M+ [MEDIUM +] ,418,€94.17, Area 4 
22,1001,Homesavers Limerick,"€125,217.11","€125,217.11","€84,083.01",48.90%,5.73%,M+ [MEDIUM +] ,337,€371.56, Area 6 
22,1010,Homesavers Longford U4,"€14,007.21","€14,007.21","€10,073.23",39.10%,0.64%,XS [EXTRA SMALL] ,125,€112.06, Area 7 
22,1032,Homesavers Midleton,"€26,944.41","€26,944.41","€25,518.60",5.60%,1.23%,M [MEDIUM] ,211,€127.70, Area 8 
22,1054,Homesavers Milford Retail Park,"€47,640.63","€47,640.63","€37,433.18",27.30%,2.18%,M [MEDIUM] ,312,€152.69, Area 4 
22,1033,Homesavers Monaghan,"€102,199.56","€102,199.56","€64,907.33",57.50%,4.68%,L [LARGE] ,436,€234.40, Area 3 
22,1062,Homesavers Mountmellick LAOIS,"€9,333.02","€9,333.02","€6,208.14",50.30%,0.43%,XS [EXTRA SMALL] ,67,€139.30, Area 6 
22,1002,Homesavers Mullingar,"€94,034.78","€94,034.78","€56,873.17",65.30%,4.30%,M [MEDIUM] ,245,€383.82, Area 1 
22,1024,Homesavers Martyr Road Nenagh (a),"€42,416.08","€42,416.08","€43,521.33",-2.50%,1.94%,M+ [MEDIUM +] ,374,€113.41, Area 6 
22,1058,HOMESAVERS MARTYR ROAD NENAGH (B),"€53,351.95","€53,351.95","€31,397.81",69.90%,2.44%,M+ [MEDIUM +] ,302,€176.66, Area 6 
22,1053,Homesavers New Road Portlaoise,"€37,084.51","€37,084.51","€31,435.79",18.00%,1.70%,M [MEDIUM] ,219,€169.34, Area 6 
22,1028,Homesavers Newcastle West,"€91,666.45","€91,666.45","€70,876.99",29.30%,4.19%,M+ [MEDIUM +] ,414,€221.42, Area 6 
22,1026,Homesavers Portlaoise,"€21,491.11","€21,491.11","€10,706.61",100.70%,0.98%,M [MEDIUM] ,255,€84.28, Area 6 
22,1052,Homesavers Lismard Portlaoise (B),"€5,685.54","€5,685.54","€5,057.87",12.40%,0.26%,S [SMALL] ,125,€45.48, Area 6 
22,1060,Homesavers Riverside Galway,"€24,022.12","€24,022.12","€20,375.02",17.90%,1.10%,M+ [MEDIUM +] ,344,€69.83, Area 7 
22,1016,Homesavers Roscommon,"€122,971.89","€122,971.89","€84,471.20",45.60%,5.63%,XL [EXTRA LARGE] ,628,€195.82, Area 1 
22,1055,Homesavers Stranorlar business park,"€20,614.81","€20,614.81","€15,298.97",34.70%,0.94%,M [MEDIUM] ,290,€71.09, Area 4 
22,1056,Homesavers Swinford,"€7,894.09","€7,894.09","€5,769.85",36.80%,0.36%,XS [EXTRA SMALL] ,95,€83.10, Area 4 
22,1015,Homesavers Broomhill Tallaght,"€71,984.81","€71,984.81","€62,972.02",14.30%,3.29%,M+ [MEDIUM +] ,350,€205.67, Area 5 
22,1049,Homesavers The Glebe Donegal,"€39,750.17","€39,750.17","€29,909.79",32.90%,1.82%,M [MEDIUM] ,293,€135.67, Area 4 
22,1029,Homesavers Tralee,"€40,612.08","€40,612.08","€42,480.63",-4.40%,1.86%,M [MEDIUM] ,310,€131.01, Area 6 
22,1007,Homesavers Tullamore,"€104,811.69","€104,811.69","€95,254.59",10.00%,4.80%,L [LARGE] ,553,€189.53, Area 1 
22,1057,"Homesavers Carlow Tullow Road U1,2","€21,275.55","€21,275.55","€17,473.11",21.80%,0.97%,M [MEDIUM] ,257,€82.78, Area 5 
22,1006,Homesavers Waterford,"€25,151.42","€25,151.42","€20,455.42",23.00%,1.15%,M [MEDIUM] ,183,€137.44, Area 2 
22,1012,Homesavers Wexford,"€50,762.22","€50,762.22","€50,769.99",0.00%,2.32%,M [MEDIUM] ,296,€171.49, Area 2 
22,1014,Homesavers Wicklow,"€36,704.59","€36,704.59","€29,064.00",26.30%,1.68%,S [SMALL] ,178,€206.21, Area 5 
22,All,Total Sales,"€2,185,732.73","€2,185,732.73","€1,672,072.63",0.00%,0.00%,0,0, €-   , €-   
23,1020,Centz Patrick Street,"€14,687.10","€14,687.10","€14,450.67",1.60%,0.77%,XS [EXTRA SMALL] ,75,€195.83, Area 3 
23,1019,Centz Cork Street,"€11,534.01","€11,534.01","€8,286.06",39.20%,0.60%,XS [EXTRA SMALL] ,49,€235.39, Area 3 
23,1021,Centz Kinvara,"€13,697.47","€13,697.47","€10,108.80",35.50%,0.71%,XS [EXTRA SMALL] ,68,€201.43, Area 3 
23,1030,Homesavers Arklow,"€36,061.53","€36,061.53","€32,574.51",10.70%,1.88%,M [MEDIUM] ,278,€129.72, Area 5 
23,1043,Homesavers Westpoint Athlone (A),"€27,428.65","€27,428.65","€31,190.48",-12.10%,1.43%,M [MEDIUM] ,288,€95.24, Area 7 
23,1046,Homesavers Monks Land Athlone (B),"€14,595.99","€14,595.99","€11,712.32",24.60%,0.76%,M [MEDIUM] ,159,€91.80, Area 7 
23,1008,Homesavers Athy,"€14,639.51","€14,639.51","€10,829.54",35.20%,0.76%,S [SMALL] ,184,€79.56, Area 5 
23,1047,Homesavers Axis Centre Longford,"€39,034.25","€39,034.25","€35,442.80",10.10%,2.03%,M [MEDIUM] ,249,€156.76, Area 7 
23,1011,Homesavers Ballyfermot,"€37,454.59","€37,454.59","€30,770.83",21.70%,1.95%,M [MEDIUM] ,293,€127.83, Area 5 
23,1059,Homesavers Ballyshannon,"€34,518.26","€34,518.26","€28,461.31",21.30%,1.80%,M [MEDIUM] ,273,€126.44, Area 4 
23,1063,Homesavers Briarhill Galway,"€22,697.79","€22,697.79","€19,849.17",14.40%,1.18%,M [MEDIUM] ,236,€96.18, Area 7 
23,1065,Homesavers Bunclody,"€23,013.53","€23,013.53","€16,991.68",35.40%,1.20%,M [MEDIUM] ,232,€99.20, Area 5 
23,1013,Homesavers Carlow Penny Lane,"€41,782.00","€41,782.00","€34,908.22",19.70%,2.18%,M+ [MEDIUM +] ,401,€104.19, Area 5 
23,1009,Homesavers Carlow Tullow Road U3,"€20,123.06","€20,123.06","€16,343.90",23.10%,1.05%,S [SMALL] ,163,€123.45, Area 5 
23,1066,Homesavers Carrick-on-shannon,"€43,477.54","€43,477.54","€37,853.93",14.90%,2.27%,M+ [MEDIUM +] ,373,€116.56, Area 4 
23,1061,Homesavers Charlestown MAYO,"€10,190.96","€10,190.96","€8,298.10",22.80%,0.53%,XS [EXTRA SMALL] ,97,€105.06, Area 4 
23,1023,Homesavers Clane,"€12,637.29","€12,637.29","€10,520.70",20.10%,0.66%,XS [EXTRA SMALL] ,122,€103.58, Area 5 
23,1068,Homesavers Claremorris,"€18,790.16","€18,790.16","€23,889.24",-21.30%,0.98%,M [MEDIUM] ,255,€73.69, Area 7 
23,1017,Homesavers Crumlin,"€26,532.32","€26,532.32","€23,049.12",15.10%,1.38%,S [SMALL] ,157,€169.00, Area 3 
23,1040,Homesavers Diskin Centre Athlone,"€27,017.20","€27,017.20","€27,814.63",-2.90%,1.41%,M [MEDIUM] ,322,€83.90, Area 7 
23,1027,Homesavers Dundalk,"€91,361.60","€91,361.60","€68,195.75",34.00%,4.76%,M [MEDIUM] ,322,€283.73, Area 3 
23,1044,Homesavers WestGate Dungarvan,"€20,728.61","€20,728.61","€16,464.21",25.90%,1.08%,M [MEDIUM] ,216,€95.97, Area 8 
23,1048,Homesavers CLONMULLEN Edenderry,"€42,291.41","€42,291.41","€34,543.59",22.40%,2.20%,M [MEDIUM] ,275,€153.79, Area 7 
23,1031,Homesavers BALLYMALEY Ennis,"€92,148.13","€92,148.13","€89,215.51",3.30%,4.80%,L [LARGE] ,536,€171.92, Area 1 
23,1042,Homesavers Rafter Street Enniscorthy,"€21,762.36","€21,762.36","€15,361.02",41.70%,1.13%,S [SMALL] ,130,€167.40, Area 2 
23,1025,Homesavers Kings meadow waterford,"€43,018.03","€43,018.03","€30,566.74",40.70%,2.24%,M+ [MEDIUM +] ,359,€119.83, Area 2 
23,1067,Homesavers Letterkenny Pearse Road,"€40,379.00","€40,379.00","€30,852.94",30.90%,2.10%,M+ [MEDIUM +] ,418,€96.60, Area 4 
23,1001,Homesavers Limerick,"€105,233.94","€105,233.94","€90,003.31",16.90%,5.49%,M+ [MEDIUM +] ,337,€312.27, Area 6 
23,1010,Homesavers Longford U4,"€11,697.09","€11,697.09","€10,219.35",14.50%,0.61%,XS [EXTRA SMALL] ,125,€93.58, Area 7 
23,1032,Homesavers Midleton,"€21,555.20","€21,555.20","€24,616.96",-12.40%,1.12%,M [MEDIUM] ,211,€102.16, Area 8 
23,1054,Homesavers Milford Retail Park,"€45,976.14","€45,976.14","€32,165.45",42.90%,2.40%,M [MEDIUM] ,312,€147.36, Area 4 
23,1033,Homesavers Monaghan,"€82,925.21","€82,925.21","€66,416.87",24.90%,4.32%,L [LARGE] ,436,€190.20, Area 3 
23,1062,Homesavers Mountmellick LAOIS,"€7,228.78","€7,228.78","€5,827.77",24.00%,0.38%,XS [EXTRA SMALL] ,67,€107.89, Area 6 
23,1002,Homesavers Mullingar,"€82,702.11","€82,702.11","€54,151.30",52.70%,4.31%,M [MEDIUM] ,245,€337.56, Area 1 
23,1024,Homesavers Martyr Road Nenagh (a),"€40,010.53","€40,010.53","€40,697.06",-1.70%,2.09%,M+ [MEDIUM +] ,374,€106.98, Area 6 
23,1058,HOMESAVERS MARTYR ROAD NENAGH (B),"€38,488.59","€38,488.59","€28,042.59",37.30%,2.01%,M+ [MEDIUM +] ,302,€127.45, Area 6 
23,1053,Homesavers New Road Portlaoise,"€33,997.97","€33,997.97","€31,435.79",8.20%,1.77%,M [MEDIUM] ,219,€155.24, Area 6 
23,1028,Homesavers Newcastle West,"€73,196.01","€73,196.01","€64,392.39",13.70%,3.82%,M+ [MEDIUM +] ,414,€176.80, Area 6 
23,1026,Homesavers Portlaoise,"€17,965.18","€17,965.18","€11,838.65",51.80%,0.94%,M [MEDIUM] ,255,€70.45, Area 6 
23,1052,Homesavers Lismard Portlaoise (B),"€6,276.16","€6,276.16","€7,371.58",-14.90%,0.33%,S [SMALL] ,125,€50.21, Area 6 
23,1060,Homesavers Riverside Galway,"€24,348.54","€24,348.54","€18,879.46",29.00%,1.27%,M+ [MEDIUM +] ,344,€70.78, Area 7 
23,1016,Homesavers Roscommon,"€104,149.32","€104,149.32","€81,675.51",27.50%,5.43%,XL [EXTRA LARGE] ,628,€165.84, Area 1 
23,1055,Homesavers Stranorlar business park,"€18,730.42","€18,730.42","€15,835.27",18.30%,0.98%,M [MEDIUM] ,290,€64.59, Area 4 
23,1056,Homesavers Swinford,"€7,033.11","€7,033.11","€5,685.05",23.70%,0.37%,XS [EXTRA SMALL] ,95,€74.03, Area 4 
23,1015,Homesavers Broomhill Tallaght,"€67,021.92","€67,021.92","€62,229.93",7.70%,3.49%,M+ [MEDIUM +] ,350,€191.49, Area 5 
23,1049,Homesavers The Glebe Donegal,"€31,446.51","€31,446.51","€25,355.50",24.00%,1.64%,M [MEDIUM] ,293,€107.33, Area 4 
23,1029,Homesavers Tralee,"€41,232.78","€41,232.78","€44,201.93",-6.70%,2.15%,M [MEDIUM] ,310,€133.01, Area 6 
23,1007,Homesavers Tullamore,"€99,001.40","€99,001.40","€86,929.01",13.90%,5.16%,L [LARGE] ,553,€179.03, Area 1 
23,1057,"Homesavers Carlow Tullow Road U1,2","€15,747.56","€15,747.56","€15,981.31",-1.50%,0.82%,M [MEDIUM] ,257,€61.27, Area 5 
23,1006,Homesavers Waterford,"€21,181.92","€21,181.92","€19,116.22",10.80%,1.10%,M [MEDIUM] ,183,€115.75, Area 2 
23,1012,Homesavers Wexford,"€48,124.63","€48,124.63","€44,626.66",7.80%,2.51%,M [MEDIUM] ,296,€162.58, Area 2 
23,1014,Homesavers Wicklow,"€31,466.96","€31,466.96","€28,949.18",8.70%,1.64%,S [SMALL] ,178,€176.78, Area 5 
23,All,Total Sales,"€1,918,340.33","€1,918,340.33","€1,635,189.87",0.00%,0.00%,0,0, €-   , €-   
24,1020,Centz Patrick Street,"€15,102.83","€15,102.83","€14,169.55",6.60%,0.89%,XS [EXTRA SMALL] ,75,€201.37, Area 3 
24,1019,Centz Cork Street,"€10,909.32","€10,909.32","€9,082.75",20.10%,0.64%,XS [EXTRA SMALL] ,49,€222.64, Area 3 
24,1021,Centz Kinvara,"€14,063.98","€14,063.98","€12,153.11",15.70%,0.83%,XS [EXTRA SMALL] ,68,€206.82, Area 3 
24,1030,Homesavers Arklow,"€37,153.86","€37,153.86","€34,213.97",8.60%,2.18%,M [MEDIUM] ,278,€133.65, Area 5 
24,1043,Homesavers Westpoint Athlone (A),"€28,097.30","€28,097.30","€29,667.92",-5.30%,1.65%,M [MEDIUM] ,288,€97.56, Area 7 
24,1046,Homesavers Monks Land Athlone (B),"€9,575.26","€9,575.26","€12,001.61",-20.20%,0.56%,M [MEDIUM] ,159,€60.22, Area 7 
24,1008,Homesavers Athy,"€13,784.75","€13,784.75","€11,765.27",17.20%,0.81%,S [SMALL] ,184,€74.92, Area 5 
24,1047,Homesavers Axis Centre Longford,"€34,741.28","€34,741.28","€31,869.17",9.00%,2.04%,M [MEDIUM] ,249,€139.52, Area 7 
24,1011,Homesavers Ballyfermot,"€33,648.53","€33,648.53","€29,151.39",15.40%,1.98%,M [MEDIUM] ,293,€114.84, Area 5 
24,1059,Homesavers Ballyshannon,"€30,258.11","€30,258.11","€25,379.23",19.20%,1.78%,M [MEDIUM] ,273,€110.84, Area 4 
24,1063,Homesavers Briarhill Galway,"€19,613.67","€19,613.67","€16,557.75",18.50%,1.15%,M [MEDIUM] ,236,€83.11, Area 7 
24,1065,Homesavers Bunclody,"€20,566.90","€20,566.90","€15,826.53",30.00%,1.21%,M [MEDIUM] ,232,€88.65, Area 5 
24,1013,Homesavers Carlow Penny Lane,"€33,586.29","€33,586.29","€31,445.45",6.80%,1.98%,M+ [MEDIUM +] ,401,€83.76, Area 5 
24,1009,Homesavers Carlow Tullow Road U3,"€19,767.56","€19,767.56","€17,589.00",12.40%,1.16%,S [SMALL] ,163,€121.27, Area 5 
24,1066,Homesavers Carrick-on-shannon,"€37,379.30","€37,379.30","€33,254.69",12.40%,2.20%,M+ [MEDIUM +] ,373,€100.21, Area 4 
24,1061,Homesavers Charlestown MAYO,"€8,949.05","€8,949.05","€8,319.35",7.60%,0.53%,XS [EXTRA SMALL] ,97,€92.26, Area 4 
24,1023,Homesavers Clane,"€12,863.66","€12,863.66","€11,517.35",11.70%,0.76%,XS [EXTRA SMALL] ,122,€105.44, Area 5 
24,1068,Homesavers Claremorris,"€20,004.59","€20,004.59","€22,422.91",-10.80%,1.18%,M [MEDIUM] ,255,€78.45, Area 7 
24,1017,Homesavers Crumlin,"€26,095.61","€26,095.61","€25,491.97",2.40%,1.53%,S [SMALL] ,157,€166.21, Area 3 
24,1040,Homesavers Diskin Centre Athlone,"€24,250.51","€24,250.51","€20,205.79",20.00%,1.43%,M [MEDIUM] ,322,€75.31, Area 7 
24,1027,Homesavers Dundalk,"€80,178.27","€80,178.27","€64,985.62",23.40%,4.72%,M [MEDIUM] ,322,€249.00, Area 3 
24,1044,Homesavers WestGate Dungarvan,"€15,244.87","€15,244.87","€18,115.34",-15.80%,0.90%,M [MEDIUM] ,216,€70.58, Area 8 
24,1048,Homesavers CLONMULLEN Edenderry,"€36,983.72","€36,983.72","€35,307.14",4.70%,2.17%,M [MEDIUM] ,275,€134.49, Area 7 
24,1031,Homesavers BALLYMALEY Ennis,"€85,344.59","€85,344.59","€79,423.07",7.50%,5.02%,L [LARGE] ,536,€159.22, Area 1 
24,1042,Homesavers Rafter Street Enniscorthy,"€18,142.00","€18,142.00","€18,364.69",-1.20%,1.07%,S [SMALL] ,130,€139.55, Area 2 
24,1025,Homesavers Kings meadow waterford,"€36,244.85","€36,244.85","€31,890.26",13.70%,2.13%,M+ [MEDIUM +] ,359,€100.96, Area 2 
24,1067,Homesavers Letterkenny Pearse Road,"€25,237.87","€25,237.87","€22,717.13",11.10%,1.48%,M+ [MEDIUM +] ,418,€60.38, Area 4 
24,1001,Homesavers Limerick,"€92,619.89","€92,619.89","€80,911.65",14.50%,5.45%,M+ [MEDIUM +] ,337,€274.84, Area 6 
24,1010,Homesavers Longford U4,"€9,826.09","€9,826.09","€9,513.79",3.30%,0.58%,XS [EXTRA SMALL] ,125,€78.61, Area 7 
24,1032,Homesavers Midleton,"€22,152.93","€22,152.93","€24,407.24",-9.20%,1.30%,M [MEDIUM] ,211,€104.99, Area 8 
24,1054,Homesavers Milford Retail Park,"€37,692.10","€37,692.10","€32,562.53",15.80%,2.22%,M [MEDIUM] ,312,€120.81, Area 4 
24,1033,Homesavers Monaghan,"€69,761.21","€69,761.21","€66,928.26",4.20%,4.10%,L [LARGE] ,436,€160.00, Area 3 
24,1062,Homesavers Mountmellick LAOIS,"€7,284.14","€7,284.14","€6,095.75",19.50%,0.43%,XS [EXTRA SMALL] ,67,€108.72, Area 6 
24,1002,Homesavers Mullingar,"€70,365.86","€70,365.86","€54,151.30",29.90%,4.14%,M [MEDIUM] ,245,€287.21, Area 1 
24,1024,Homesavers Martyr Road Nenagh (a),"€39,512.66","€39,512.66","€39,000.57",1.30%,2.32%,M+ [MEDIUM +] ,374,€105.65, Area 6 
24,1058,HOMESAVERS MARTYR ROAD NENAGH (B),"€27,727.68","€27,727.68","€30,524.93",-9.20%,1.63%,M+ [MEDIUM +] ,302,€91.81, Area 6 
24,1053,Homesavers New Road Portlaoise,"€29,328.77","€29,328.77","€29,860.70",-1.80%,1.72%,M [MEDIUM] ,219,€133.92, Area 6 
24,1028,Homesavers Newcastle West,"€73,091.42","€73,091.42","€69,765.95",4.80%,4.30%,M+ [MEDIUM +] ,414,€176.55, Area 6 
24,1026,Homesavers Portlaoise,"€14,166.15","€14,166.15","€12,603.66",12.40%,0.83%,M [MEDIUM] ,255,€55.55, Area 6 
24,1052,Homesavers Lismard Portlaoise (B),"€5,575.76","€5,575.76","€5,353.35",4.20%,0.33%,S [SMALL] ,125,€44.61, Area 6 
24,1060,Homesavers Riverside Galway,"€22,864.28","€22,864.28","€20,580.08",11.10%,1.34%,M+ [MEDIUM +] ,344,€66.47, Area 7 
24,1016,Homesavers Roscommon,"€88,177.02","€88,177.02","€69,325.71",27.20%,5.19%,XL [EXTRA LARGE] ,628,€140.41, Area 1 
24,1055,Homesavers Stranorlar business park,"€18,614.58","€18,614.58","€16,728.39",11.30%,1.09%,M [MEDIUM] ,290,€64.19, Area 4 
24,1056,Homesavers Swinford,"€6,753.17","€6,753.17","€5,988.38",12.80%,0.40%,XS [EXTRA SMALL] ,95,€71.09, Area 4 
24,1015,Homesavers Broomhill Tallaght,"€58,438.32","€58,438.32","€60,013.20",-2.60%,3.44%,M+ [MEDIUM +] ,350,€166.97, Area 5 
24,1049,Homesavers The Glebe Donegal,"€32,373.25","€32,373.25","€23,799.79",36.00%,1.90%,M [MEDIUM] ,293,€110.49, Area 4 
24,1029,Homesavers Tralee,"€35,017.60","€35,017.60","€43,922.97",-20.30%,2.06%,M [MEDIUM] ,310,€112.96, Area 6 
24,1007,Homesavers Tullamore,"€83,152.19","€83,152.19","€80,796.82",2.90%,4.89%,L [LARGE] ,553,€150.37, Area 1 
24,1057,"Homesavers Carlow Tullow Road U1,2","€15,996.58","€15,996.58","€16,282.73",-1.80%,0.94%,M [MEDIUM] ,257,€62.24, Area 5 
24,1006,Homesavers Waterford,"€21,645.72","€21,645.72","€17,973.34",20.40%,1.27%,M [MEDIUM] ,183,€118.28, Area 2 
24,1012,Homesavers Wexford,"€41,046.00","€41,046.00","€43,781.96",-6.20%,2.41%,M [MEDIUM] ,296,€138.67, Area 2 
24,1014,Homesavers Wicklow,"€29,491.82","€29,491.82","€29,130.31",1.20%,1.73%,S [SMALL] ,178,€165.68, Area 5 
24,All,Total Sales,"€1,700,463.72","€1,700,463.72","€1,572,891.36",0.00%,0.00%,0,0, €-   , €-   
25,1020,Centz Patrick Street,"€13,451.60","€13,451.60","€15,819.57",-15.00%,0.88%,XS [EXTRA SMALL] ,75,€179.35, Area 3 
25,1019,Centz Cork Street,"€10,140.84","€10,140.84","€8,781.41",15.50%,0.66%,XS [EXTRA SMALL] ,49,€206.96, Area 3 
25,1021,Centz Kinvara,"€12,152.18","€12,152.18","€12,189.39",-0.30%,0.79%,XS [EXTRA SMALL] ,68,€178.71, Area 3 
25,1030,Homesavers Arklow,"€30,669.81","€30,669.81","€32,705.55",-6.20%,2.00%,M [MEDIUM] ,278,€110.32, Area 5 
25,1043,Homesavers Westpoint Athlone (A),"€27,093.55","€27,093.55","€27,347.70",-0.90%,1.77%,M [MEDIUM] ,288,€94.07, Area 7 
25,1046,Homesavers Monks Land Athlone (B),"€8,391.37","€8,391.37","€10,914.47",-23.10%,0.55%,M [MEDIUM] ,159,€52.78, Area 7 
25,1008,Homesavers Athy,"€12,004.80","€12,004.80","€11,076.67",8.40%,0.78%,S [SMALL] ,184,€65.24, Area 5 
25,1047,Homesavers Axis Centre Longford,"€29,101.56","€29,101.56","€33,321.08",-12.70%,1.90%,M [MEDIUM] ,249,€116.87, Area 7 
25,1011,Homesavers Ballyfermot,"€32,161.90","€32,161.90","€28,608.24",12.40%,2.10%,M [MEDIUM] ,293,€109.77, Area 5 
25,1059,Homesavers Ballyshannon,"€28,600.97","€28,600.97","€24,859.27",15.10%,1.87%,M [MEDIUM] ,273,€104.77, Area 4 
25,1063,Homesavers Briarhill Galway,"€20,103.69","€20,103.69","€16,637.20",20.80%,1.31%,M [MEDIUM] ,236,€85.19, Area 7 
25,1065,Homesavers Bunclody,"€18,118.86","€18,118.86","€16,377.70",10.60%,1.18%,M [MEDIUM] ,232,€78.10, Area 5 
25,1013,Homesavers Carlow Penny Lane,"€30,782.91","€30,782.91","€31,848.50",-3.30%,2.01%,M+ [MEDIUM +] ,401,€76.77, Area 5 
25,1009,Homesavers Carlow Tullow Road U3,"€19,344.85","€19,344.85","€17,292.02",11.90%,1.26%,S [SMALL] ,163,€118.68, Area 5 
25,1066,Homesavers Carrick-on-shannon,"€38,176.39","€38,176.39","€31,884.05",19.70%,2.49%,M+ [MEDIUM +] ,373,€102.35, Area 4 
25,1061,Homesavers Charlestown MAYO,"€8,793.85","€8,793.85","€8,055.30",9.20%,0.57%,XS [EXTRA SMALL] ,97,€90.66, Area 4 
25,1023,Homesavers Clane,"€10,926.60","€10,926.60","€9,743.99",12.10%,0.71%,XS [EXTRA SMALL] ,122,€89.56, Area 5 
25,1068,Homesavers Claremorris,"€16,399.08","€16,399.08","€18,246.82",-10.10%,1.07%,M [MEDIUM] ,255,€64.31, Area 7 
25,1017,Homesavers Crumlin,"€22,780.87","€22,780.87","€24,975.48",-8.80%,1.49%,S [SMALL] ,157,€145.10, Area 3 
25,1040,Homesavers Diskin Centre Athlone,"€24,066.61","€24,066.61","€26,341.37",-8.60%,1.57%,M [MEDIUM] ,322,€74.74, Area 7 
25,1027,Homesavers Dundalk,"€71,221.01","€71,221.01","€62,244.66",14.40%,4.65%,M [MEDIUM] ,322,€221.18, Area 3 
